mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
3.2898650964101157,0.3495360674796425,0.1811088720957438,0.10626403329870798,0.01,{'C': 0.01},0.23214059290442016,0.23194426852438252,0.2289450918528319,0.23100998442721155,0.0014622976950323455,1
2.852604945500692,0.7617421313750191,0.12595796585083008,0.04735115920073423,0.1,{'C': 0.1},0.23228645122136246,0.22962567660288175,0.22878942014242115,0.2302338493222218,0.0014910202623667794,4
3.1994057496388755,0.5156318643317385,0.07619643211364746,0.011482240606185854,1.0,{'C': 1.0},0.2324910112928546,0.2298283534647171,0.22934078496126,0.23055338323961058,0.0013844933166877395,2
1.6474152406056721,0.34297631828770675,0.06184085210164388,0.002168744620072318,10.0,{'C': 10.0},0.23239917976760083,0.22992069947132981,0.22901462174189446,0.23044483366027504,0.001430581640070287,3
