mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
3.6271307468414307,0.9237443583014049,0.1058653195699056,0.03966717082565947,0.01,{'C': 0.01},0.0,0.0,0.0,0.0,0.0,1
3.194298346837362,0.9957990453941105,0.07244078318277995,0.004088730616310966,0.1,{'C': 0.1},0.0,0.0,0.0,0.0,0.0,1
1.943381706873576,0.14149291821243484,0.0745404561360677,0.015341167466288686,1.0,{'C': 1.0},0.0,0.0,0.0,0.0,0.0,1
2.2580862045288086,0.5970112953627079,0.08324853579203288,0.027238032201457575,10.0,{'C': 10.0},0.0,0.0,0.0,0.0,0.0,1
