mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_n_estimators,param_max_depth,param_learning_rate,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
23.755138238271076,2.0453503117899157,1.8735499382019043,0.360465491180346,0.8,150,3,0.05,0.8,"{'subsample': 0.8, 'n_estimators': 150, 'max_depth': 3, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",0.2839578291468469,0.27648203469728944,0.2779918436225566,0.279477235822231,0.0032276584033577426,2
21.888747771581013,1.4232200298560687,2.4410435358683267,0.26342962602838077,0.8,100,5,0.1,1.0,"{'subsample': 0.8, 'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 1.0}",0.3971640829064758,0.4104564428933142,0.39786832164058283,0.4018296158134576,0.006106859375487214,1
11.77311929066976,1.5997574528380953,1.2699126402537029,0.5078562427468947,0.8,50,3,0.1,0.8,"{'subsample': 0.8, 'n_estimators': 50, 'max_depth': 3, 'learning_rate': 0.1, 'colsample_bytree': 0.8}",0.27442632015482443,0.2631031447547411,0.2600173743077424,0.26584894640576934,0.006194567519804617,3
6.041120608647664,1.3756182870808027,0.4800591468811035,0.020103107898756595,0.8,50,3,0.05,0.8,"{'subsample': 0.8, 'n_estimators': 50, 'max_depth': 3, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",0.2536102971954793,0.24846689533312546,0.248390358112063,0.2501558502135559,0.002442862726357689,4
