mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__C,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
6.370891809463501,0.18169774202627356,1.1996564865112305,0.031910015813273684,0.01,{'estimator__C': 0.01},0.0,0.0,0.0,0.0,0.0,3
6.245468616485596,1.42816959991321,1.3341443538665771,0.19154440116905264,0.1,{'estimator__C': 0.1},0.0,0.0,0.0,0.0,0.0,3
10.998093525568644,2.7482914077103784,1.9825520515441895,0.5355328897232008,1.0,{'estimator__C': 1.0},0.0,0.00024192572880125802,0.0,8.064190960041933e-05,0.00011404488225257813,1
12.293089628219604,1.6762597708417835,2.1798883279164634,0.22285724676691118,10.0,{'estimator__C': 10.0},0.0,0.00024192572880125802,0.0,8.064190960041933e-05,0.00011404488225257813,1
